product_id,product_name,category_name,brand_name,sku_name,standard_price,product_status,shop_id,listed_date,updated_at,etl_time,source_system,etl_batch
P000157,海蓝手机数码商品157,手机数码,海蓝,豪华款,1474.99,缺货,P000087,2024-07-10,2024-12-21 10:41:02,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000158,极光美妆个护商品158,美妆个护,极光,Pro版,1740.7,下架,P000010,2020-01-29,2020-10-25 01:09:40,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000159,橙子汽车用品商品159,汽车用品,橙子,Pro版,6060.36,下架,P000149,2025-09-10,2025-11-15 07:10:24,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000160,飞鹿食品生鲜商品160,食品生鲜,飞鹿,升级款,6129.83,下架,P000138,2020-02-07,2024-06-02 02:40:49,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000161,青木汽车用品商品161,汽车用品,青木,豪华款,6041.46,上架,P000161,2021-09-04,2025-08-01 15:07:01,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000162,极光家居家装商品162,家居家装,极光,Pro版,4982.44,上架,P000077,2021-11-29,2022-05-22 05:40:14,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000163,银杉服饰鞋包商品163,服饰鞋包,银杉,青春版,1067.74,缺货,P000140,2022-01-30,2023-05-07 01:55:13,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000164,海蓝运动户外商品164,运动户外,海蓝,Pro版,3184.92,下架,P000154,2021-03-10,2025-06-07 12:38:11,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000165,山川图书文具商品165,图书文具,山川,标准款,,上架,P000120,2023-01-30,2025-06-06 05:39:17,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000166,橙子美妆个护商品166,美妆个护,橙子,青春版,4101.95,上架,P000166,2025-02-24,2025-03-16 17:17:43,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000167,极光汽车用品商品167,汽车用品,极光,豪华款,7196.96,上架,P000105,2022-05-23,2023-08-26 13:37:04,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000168,星河美妆个护商品168,美妆个护,星河,Pro版,6229.2,上架,P000050,2025-12-17,2025-12-28 05:38:27,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000169,北辰汽车用品商品169,汽车用品,北辰,Pro版,51.51,下架,P000144,2025-01-03,2025-08-12 06:32:31,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000170,极光家居家装商品170,家居家装,极光,青春版,3341.36,上架,P000073,2020-05-24,2020-09-24 22:58:17,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000171,海蓝服饰鞋包商品171,服饰鞋包,海蓝,升级款,2631.29,上架,P000142,2023-02-12,2023-09-03 17:51:56,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000172,星河图书文具商品172,图书文具,星河,Pro版,3134.51,缺货,P000008,2020-05-06,2025-03-05 21:59:53,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000173,极光母婴用品商品173,母婴用品,极光,Pro版,9273.59,上架,P000084,2021-05-06,2023-11-20 22:36:13,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000174,飞鹿食品生鲜商品174,食品生鲜,飞鹿,Pro版,1529.78,下架,P000036,2020-11-05,2022-09-11 03:59:31,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000175,青木手机数码商品175,手机数码,青木,升级款,3384.57,下架,P000053,2024-09-21,2025-10-31 22:26:32,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000176,山川汽车用品商品176,汽车用品,山川,豪华款,4129.43,下架,P000056,2024-04-05,2025-02-04 11:48:09,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000177,青木图书文具商品177,图书文具,青木,升级款,9714.97,下架,P000085,2022-05-22,2023-04-27 14:11:34,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000178,山川运动户外商品178,运动户外,山川,升级款,9214.98,下架,P000142,2025-12-01,2025-12-22 03:29:18,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000179,海蓝运动户外商品179,运动户外,海蓝,豪华款,9556.66,上架,P000178,2024-03-08,2024-11-13 16:40:22,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000180,银杉美妆个护商品180,美妆个护,银杉,升级款,4225.1,缺货,P000140,2020-11-05,2021-12-29 17:41:31,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000181,云启母婴用品商品181,母婴用品,云启,标准款,9950.33,下架,P000153,2024-03-24,2024-12-18 13:51:49,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000182,海蓝食品生鲜商品182,食品生鲜,海蓝,Pro版,8896.05,上架,P000062,2025-07-03,2025-08-14 04:46:09,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000183,山川家用电器商品183,家用电器,山川,青春版,8225.35,缺货,P000115,2022-02-10,2024-07-22 08:57:20,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000184,飞鹿家居家装商品184,家居家装,飞鹿,Pro版,2076.88,缺货,P000111,2024-07-24,2025-10-24 19:45:25,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000185,云启母婴用品商品185,母婴用品,云启,Pro版,7906.63,下架,P000031,2020-01-29,2021-11-18 02:49:48,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000186,星河美妆个护商品186,美妆个护,星河,升级款,8476.51,上架,P000100,2022-03-24,2023-08-03 19:26:50,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000187,飞鹿汽车用品商品187,汽车用品,飞鹿,标准款,3674.51,缺货,P000127,2020-12-12,2021-08-12 02:39:51,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000188,橙子美妆个护商品188,美妆个护,橙子,青春版,4766.32,缺货,P000006,2020-12-08,2023-08-10 02:40:10,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000189,极光运动户外商品189,运动户外,极光,标准款,910.64,缺货,P000012,2020-11-06,2023-09-10 12:06:56,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000190,星河服饰鞋包商品190,服饰鞋包,星河,青春版,9764.1,上架,P000177,2025-02-08,2025-02-17 12:21:17,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000191,飞鹿服饰鞋包商品191,服饰鞋包,飞鹿,Pro版,9984.79,下架,P000161,2022-12-14,2023-10-29 01:56:58,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000192,星河图书文具商品192,图书文具,星河,豪华款,5635.25,下架,P000091,2020-02-23,2023-04-03 16:16:14,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000193,山川服饰鞋包商品193,服饰鞋包,山川,升级款,3456.89,下架,P000079,2022-06-06,2022-10-20 00:32:57,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000194,山川母婴用品商品194,母婴用品,山川,升级款,6350.37,上架,P000059,2025-07-29,2025-09-11 03:05:20,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000195,星河美妆个护商品195,美妆个护,星河,青春版,9189.22,下架,P000005,2020-12-31,2021-08-01 19:14:35,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000196,飞鹿家用电器商品196,家用电器,飞鹿,豪华款,9142.55,缺货,P000195,2022-10-25,2023-12-23 12:11:36,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000197,星河汽车用品商品197,汽车用品,星河,标准款,4466.16,下架,P000145,2023-09-17,2025-08-20 12:47:52,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000198,飞鹿家居家装商品198,家居家装,飞鹿,标准款,7591.16,缺货,P000080,2025-12-03,2025-12-19 22:45:45,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000199,极光母婴用品商品199,母婴用品,极光,豪华款,3043.83,上架,P000103,2021-11-23,2024-01-22 17:08:09,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000200,银杉美妆个护商品200,美妆个护,银杉,青春版,23.38,上架,P000082,2020-09-22,2021-09-11 13:41:44,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000201,山川图书文具商品201,图书文具,山川,标准款,209.88,上架,P000145,2021-11-07,2024-06-23 07:37:45,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000202,极光家用电器商品202,家用电器,极光,升级款,3582.83,缺货,P000128,2025-09-26,2025-12-29 06:50:49,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000203,极光手机数码商品203,手机数码,极光,标准款,4010.68,上架,P000095,2025-09-08,2025-10-24 10:39:17,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000204,飞鹿服饰鞋包商品204,服饰鞋包,飞鹿,Pro版,6479.78,下架,P000118,2024-11-12,2025-02-09 14:57:57,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000205,云启母婴用品商品205,母婴用品,云启,豪华款,2741.83,下架,P000182,2024-11-21,2025-04-12 10:30:39,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000206,橙子家用电器商品206,家用电器,橙子,豪华款,1311.77,上架,P000095,2023-04-15,2025-04-20 17:29:39,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000207,山川运动户外商品207,运动户外,山川,Pro版,3739.23,下架,P000125,2022-12-02,2024-06-11 07:31:53,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000208,云启家居家装商品208,家居家装,云启,Pro版,8493.85,缺货,P000042,2024-03-11,2024-08-12 00:16:56,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000209,极光美妆个护商品209,美妆个护,极光,标准款,8496.9,下架,P000030,2020-09-22,2022-11-10 16:04:48,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000210,山川家用电器商品210,家用电器,山川,青春版,2147.37,上架,P000107,2025-10-11,2025-12-10 17:59:23,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000211,海蓝服饰鞋包商品211,服饰鞋包,海蓝,升级款,4919.86,上架,P000143,2025-08-09,2025-11-28 03:46:51,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000212,北辰服饰鞋包商品212,服饰鞋包,北辰,Pro版,9860.71,缺货,P000152,2025-08-01,2025-09-25 01:47:02,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000213,青木运动户外商品213,运动户外,青木,青春版,23.63,缺货,P000037,2022-08-31,2022-09-15 19:54:16,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000214,星河家用电器商品214,家用电器,星河,青春版,4195.04,上架,P000126,2022-12-02,2025-01-16 14:01:56,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000215,极光母婴用品商品215,母婴用品,极光,标准款,6577.23,下架,P000156,2023-05-19,2025-08-28 04:35:07,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000216,北辰图书文具商品216,图书文具,北辰,Pro版,2674.47,上架,P000153,2023-12-11,2025-12-01 00:15:01,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000217,星河食品生鲜商品217,食品生鲜,星河,青春版,8732.23,下架,P000115,2021-06-09,2021-07-15 01:17:43,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000218,银杉图书文具商品218,图书文具,银杉,升级款,641.51,下架,P000022,2024-04-10,2024-06-06 11:40:58,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000219,极光手机数码商品219,手机数码,极光,青春版,5904.05,缺货,P000046,2023-04-27,2023-06-05 04:49:22,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000220,极光手机数码商品220,手机数码,极光,升级款,90.22,缺货,P000122,2025-12-19,2025-12-23 15:16:55,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000221,北辰母婴用品商品221,母婴用品,北辰,豪华款,6776.01,下架,P000084,2023-03-02,2025-05-24 11:47:11,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000222,橙子服饰鞋包商品222,服饰鞋包,橙子,Pro版,3126.47,缺货,P000028,2020-01-22,2021-10-29 18:35:42,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000223,海蓝图书文具商品223,图书文具,海蓝,升级款,6283.6,上架,P000115,2020-02-18,2024-04-14 19:52:49,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000224,极光家用电器商品224,家用电器,极光,升级款,1931.37,下架,P000094,2024-10-16,2025-10-17 00:41:07,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000225,海蓝服饰鞋包商品225,服饰鞋包,海蓝,豪华款,5886.95,上架,P000223,2024-11-29,2025-05-03 21:34:08,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000226,北辰食品生鲜商品226,食品生鲜,北辰,Pro版,8008.53,缺货,P000215,2022-03-27,2024-10-10 08:33:56,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000227,山川手机数码商品227,手机数码,山川,升级款,1991.87,下架,P000195,2022-11-21,2022-12-02 16:44:06,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000228,橙子家居家装商品228,家居家装,橙子,Pro版,8690.99,下架,P000210,2021-08-19,2022-02-05 18:04:18,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000229,飞鹿母婴用品商品229,母婴用品,飞鹿,标准款,4314.87,缺货,P000145,2020-07-05,2020-08-03 09:36:16,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000230,银杉家居家装商品230,家居家装,银杉,豪华款,1741.1,下架,P000052,2021-07-25,2025-11-10 01:49:54,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000231,青木家用电器商品231,家用电器,青木,升级款,4002.99,下架,P000195,2024-11-10,2025-05-20 21:32:32,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000232,山川食品生鲜商品232,食品生鲜,山川,青春版,4925.55,缺货,P000162,2025-09-15,2025-10-20 09:50:26,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000233,橙子服饰鞋包商品233,服饰鞋包,橙子,升级款,8736.66,上架,P000227,2020-09-07,2022-10-22 04:22:31,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000234,青木美妆个护商品234,美妆个护,青木,青春版,7080.04,上架,P000221,2021-04-08,2024-10-28 21:34:42,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000235,星河美妆个护商品235,美妆个护,星河,Pro版,2646.31,缺货,P000196,2022-12-13,2025-08-13 13:21:20,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000236,银杉服饰鞋包商品236,服饰鞋包,银杉,Pro版,1753.11,上架,P000085,2021-08-28,2023-12-24 20:19:51,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000237,飞鹿母婴用品商品237,母婴用品,飞鹿,升级款,5478.89,下架,P000047,2022-02-03,2024-11-18 07:43:08,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000238,山川运动户外商品238,运动户外,山川,豪华款,3924.31,上架,P000213,2025-06-25,2025-07-18 14:42:44,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000239,银杉母婴用品商品239,母婴用品,银杉,Pro版,1589.71,下架,P000189,2023-11-26,2025-04-14 04:30:03,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000240,云启运动户外商品240,运动户外,云启,标准款,8175.87,上架,P000136,2020-03-31,2024-08-22 16:40:43,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000241,海蓝母婴用品商品241,母婴用品,海蓝,青春版,6873.15,下架,P000079,2021-03-13,2024-06-06 09:50:36,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000242,云启图书文具商品242,图书文具,云启,升级款,3784.63,下架,P000174,2023-10-10,2024-11-07 21:04:03,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000243,青木美妆个护商品243,美妆个护,青木,标准款,2110.1,上架,P000065,2020-08-14,2024-06-05 00:30:01,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000244,银杉运动户外商品244,运动户外,银杉,豪华款,1860.06,上架,P000085,2021-07-02,2024-04-04 18:58:31,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000245,银杉美妆个护商品245,美妆个护,银杉,升级款,3512.52,下架,P000125,2025-05-17,2025-09-29 03:02:46,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000246,青木食品生鲜商品246,食品生鲜,青木,青春版,6630.99,上架,P000092,2021-06-10,2025-09-15 14:17:43,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000247,极光手机数码商品247,手机数码,极光,青春版,8851.15,上架,P000051,2024-03-02,2025-04-01 04:49:24,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000248,云启服饰鞋包商品248,服饰鞋包,云启,标准款,3888.49,下架,P000036,2021-07-22,2024-12-27 22:50:15,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000249,飞鹿服饰鞋包商品249,服饰鞋包,飞鹿,青春版,3841.28,缺货,P000198,2023-10-03,2024-11-21 04:38:37,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000250,银杉手机数码商品250,手机数码,银杉,青春版,9516.86,下架,P000219,2022-11-25,2023-12-09 22:40:05,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000251,海蓝服饰鞋包商品251,服饰鞋包,海蓝,升级款,9680.08,缺货,P000186,2020-12-08,2024-03-07 15:57:38,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000252,山川运动户外商品252,运动户外,山川,青春版,9309.21,缺货,P000120,2022-02-24,2023-10-02 17:22:36,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000253,北辰母婴用品商品253,母婴用品,北辰,Pro版,4911.89,下架,P000123,2025-09-11,2025-09-24 04:04:50,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000254,云启食品生鲜商品254,食品生鲜,云启,豪华款,5111.06,下架,P000163,2021-03-21,2025-10-31 00:34:48,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000255,飞鹿服饰鞋包商品255,服饰鞋包,飞鹿,标准款,5709.89,缺货,P000218,2020-11-14,2025-11-24 14:50:34,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000256,海蓝汽车用品商品256,汽车用品,海蓝,豪华款,1919.3,下架,P000210,2025-08-24,2025-10-09 23:05:06,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000257,极光手机数码商品257,手机数码,极光,升级款,612.71,缺货,P000137,2020-07-26,2024-10-19 23:55:18,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000258,银杉母婴用品商品258,母婴用品,银杉,青春版,2605.56,上架,P000202,2020-04-17,2021-11-19 20:31:29,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000259,银杉母婴用品商品259,母婴用品,银杉,青春版,5820.18,上架,P000214,2022-03-28,2025-06-23 23:11:04,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000260,橙子食品生鲜商品260,食品生鲜,橙子,豪华款,5859.23,缺货,P000095,2024-02-07,2024-08-26 03:38:24,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000261,云启手机数码商品261,手机数码,云启,升级款,9840.69,缺货,P000085,2024-06-29,2025-08-08 06:56:16,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000262,星河手机数码商品262,手机数码,星河,豪华款,7690.99,缺货,P000241,2022-02-22,2025-03-28 15:41:47,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000263,星河服饰鞋包商品263,服饰鞋包,星河,标准款,6881.84,上架,P000066,2025-12-14,2025-12-28 08:14:21,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000264,北辰美妆个护商品264,美妆个护,北辰,升级款,2756.57,缺货,P000001,2021-02-09,2024-05-26 15:07:48,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000265,云启母婴用品商品265,母婴用品 ,云启,Pro版,2250.29,缺货,P000182,2022-08-21,2023-03-24 06:17:10,2026-07-10 17:29:08.301937,ECommerce,202607101729
P000266,云启汽车用品商品266,汽车用品,云启,青春版,6886.38,下架,P000105,2020-06-13,2024-01-06 05:15:42,2026-07-10 17:29:08.301937,ECommerce,202607101729
